basin_id,lai_dif,lai_max,ndvi_mean,root_depth_50,root_depth_99,evergreen_needleleaf_tree,evergreen_broadleaf_tree,deciduous_needleleaf_tree,deciduous_broadleaf_tree,mixed_forest,closed_shrubland,open_shrubland,woody_savanna,savanna,grassland,permanent_wetland,cropland,urban_and_built-up_land,cropland_natural_vegetation,snow_and_ice,barren,water_bodies
36240,0,0.3,0.123928509,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000309239,0,0,0,0,0,0.534956835,0
36241,0,0.3,0.108770265,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518429136,0
36242,4.61E-05,0.3,0.143512634,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000266546,0,0,0,0,0,0.31856393,0
36243,0,0.3,0.126922168,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398124467,0
36244,0.001128717,0.300408035,0.139549305,0.307352941,3.973088235,0,0,0,0,0,0,0,0,0,0.017091488,0,0,0,0,0,0.516727355,0
36245,0.00172584,0.30131538,0.131555098,0.298387097,3.848064516,0,0,0,0,0,0,0,0,0,0.011037037,0,0,0,0,0,0.26837037,0
36246,0,0.3,0.121780394,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537766362,0
36247,0.001112258,0.300410011,0.116108136,0.30195122,3.897764228,0,0,0,0,0,0,0,0,0,0.018838606,0,0,0,0,0,0.481929604,0
36248,0,0.3,0.07756947,0.293636364,3.781818182,0,0,0,0,0,0,0,0,0,0.003463855,0,0,0,0,0,0.355873494,0
36249,0,0.3,0.05301183,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497128697,0
36250,0,0.3,0.077344183,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265977444,0
36251,0,0.3,0.075975289,0.31,4.01,0,0,0,0,0,0,0,0,0,0.00136331,0,0,0,0,0,0.457809137,0
36252,0,0.3,0.078286497,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554944173,0
36253,0,0.3,0.080888772,0.306115108,3.955827338,0,0,0,0,0,0,0,0,0,0.001619154,0,0,0,0,0,0.431119605,0
36254,0,0.3,0.12040859,0.308565737,3.99,0,0,0,0,0,0,0,0,0,0.001838811,0,0,0,0,0,0.567625196,0
36256,0,0.3,0.11095052,0.31,4.01,0,0,0,0,0,0,0,0,0,0.003021478,0,0,0,0,0,0.571059337,0
36257,0,0.3,0.113726031,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37768595,0
36258,0,0.3,0.11856749,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704659498,0
36259,0.000130239,0.300099632,0.12203985,0.309624217,4.004759916,0,0,0,0,0,0,0,0,0,0.002421962,0,0,0.000135089,0,0,0.53710619,0
36260,0,0.3,0.065487611,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327291776,0
36261,0,0.3,0.073018971,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541233541,0
36262,0.000571705,0.300258768,0.05560328,0.309237288,3.999364407,0,0,0,0,0,0,0,0,0,0.002861377,0,0,0,0,4.56E-05,0.309404925,0
36263,7.06E-05,0.300008315,0.043235397,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001364877,0,0,0,0,0.001304216,0.392538672,0
36264,0.000920941,0.300148953,0.074937267,0.302727273,3.908585859,0,0,0,0,0,0,0,0,0,0.010905125,0,0,0,0,0,0.351425456,0
36265,0.000236816,0.300091475,0.055626656,0.308571429,3.990079365,0,0,0,0,0,0,0,0,0,0.004081633,0,0,0,0,0.002748299,0.403510204,0
36266,0,0.3,0.044918378,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401117738,0
36268,0.000278432,0.300206338,0.035431847,0.245304348,3.173130435,0,0,0,0,0,0,0,0,0,0.001750861,0,0,0,0,0.081888634,0.312399541,0
36269,0,0.3,0.052762162,0.304545455,3.933939394,0,0,0,0,0,0,0,0,0,0.001140651,0,0,0,0,0.000438712,0.341581118,0
36270,0.019386612,0.309435599,0.081153877,0.298532609,3.846358696,0,0,0,0,0,0,0,0,0,0.041938025,0,0.004017857,0,0,0,0.521113445,0
36271,0.011292816,0.303813902,0.092245649,0.292149837,3.759869707,0,0,0,0,0,0,0,0,0,0.032574063,0,0.000282467,0.000757011,0,0.000271168,0.377714505,0
36272,0.000305617,0.300179469,0.048779721,0.3015,3.8946,0,0,0,0,0,0,0,0,0,0.009376044,0,0,0,0,0.003299365,0.470514534,0
36274,0,0.3,0.048564182,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104904,0.372856019,0.000104904
36275,4.20E-05,0.300028104,0.061813039,0.307202073,3.970984456,0,0,0,0,0,0,0,0,0,0.010894495,0,0,0,0,0,0.511261468,0
36276,0.001442302,0.301027668,0.053774507,0.309359431,4.001067616,0,0,0,0,0,0,0,0,0,0.007227758,0,0.000146226,0,0,0,0.685341856,0
36277,0.012887593,0.310316875,0.091469987,0.293571429,3.749675325,0,0,0,0,0,0,0,0,0,0.016254171,0,0.010956618,0.002016129,0,0,0.220439377,0
36278,3.30E-05,0.3,0.055732432,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505939206,0
36280,0.000216187,0.299901771,0.069992587,0.31,4.01,0,0,0,0,0,0,0,0,0,0.00011551,0,0,0.000259898,0,0,0.338603483,0
36281,0.002670036,0.302005578,0.075628224,0.308656716,3.991268657,0,0,0,0,0,0,0,0,0,0.003034547,0,0.002399627,0.000625584,0,0,0.282539683,0
36282,0.007179575,0.305387597,0.09386637,0.293636364,3.781818182,0,0,0,0,0,0,0,0,0,0.050549451,0,0.000115674,0,0,0.000231348,0.384499711,0
36283,0.007377027,0.305545855,0.089390037,0.286995516,3.661479821,0,0,0,0,0,0,0,0,0,0.019919442,0,0.008042895,0.000233127,0,0,0.196897679,0.000267665
36284,0,0.3,0.065296323,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429038855,0
36285,0.065729091,0.345761757,0.13479962,0.247,3.1315,0,0,0,0,0,0,0,0,0,0.172149123,0,0.014254386,0,0,0,0.335526316,0
36286,0.056142379,0.34143807,0.11798423,0.284935065,3.598008658,0,0,0,0,0,0,0,0,0,0.048164891,0,0.041868475,0.001399204,0,8.97E-05,0.409948696,0
36287,0.035103609,0.324153627,0.097962158,0.279375,3.54,0,0,0,0,0,0,0,0,0,0.050978577,0,0.021621264,0,0,0.003901084,0.394207882,0
36288,0.021699905,0.311138408,0.11265869,0.282978723,3.632765957,0,0,0,0,0,0,0,0,0,0.065577498,0,0.004189944,0,0,0.005716513,0.460893855,0
36289,0.043786911,0.314431402,0.170705132,0.240571429,3.041857143,0,0,0,0,0,0,0,0,0,0.195062212,0,0.000587832,0,0,0.000391888,0.317919075,0
36290,0.170167676,0.370499461,0.218892871,0.195625,2.415104167,0,0,0,0,0,0,0,0,0,0.444921157,0,0,0,0,0.000111439,0.204435282,0
36291,0.040106292,0.296837071,0.146046816,0.223945783,2.810963855,0,0,0,0,0,0,0.000181205,0,0,0.198430316,0,0,0,0,0.000464337,0.24136447,0
36292,0.100683785,0.301176471,0.160152734,0.174021739,2.144456522,0,0,0,0,0,0,0,0,0,0.315698947,0,0,0,0,0.033670385,0.219013864,0
36293,0.202328705,0.394108366,0.26580216,0.160168675,1.935759036,0,0,0,0,0,0,0,0,0,0.339203789,3.70E-05,0,0,0,0.013671008,0.097620986,6.47E-05
36294,0,0.3,0.088935103,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537164751,0
36296,0.004224399,0.30187035,0.066522643,0.29969697,3.864060606,0,0,0,0,0,0,0,0,0,0.019595177,0,0.000915159,0,0,0.000403747,0.492382644,0
36297,0,0.3,0.053125798,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001136364,0.514772727,0
36298,0.000695267,0.300064857,0.085560711,0.301346154,3.889326923,0,0,0,0,0,0,0,0,0,0.019156172,0,0,0,0,0.001248738,0.30365588,0
36299,0,0.3,0.055530517,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001831502,0,0,0,0,0,0.527625153,0
36300,0.003195747,0.30046959,0.06991867,0.3,3.872037915,0,0,0,0,0,0,0,0,0,0.021414857,0,0,0,0,0.003544528,0.696233939,0
36301,0.001834671,0.300759402,0.080176511,0.294117647,3.788529412,0,0,0,0,0,0,0,0,0,0.049558202,0,0,0,0,0,0.341817134,0
36302,0.004133446,0.302811411,0.096579811,0.299897959,3.869132653,0,0,0,0,0,0,0,0,0,0.032146958,0,0.000358783,0,0,0,0.389889495,0
36303,0.022515134,0.316674167,0.138358513,0.2890625,3.6965625,0,0,0,0,0,0,0,0,0,0.073761431,0,0.002311325,0,0,0,0.267008341,0
36304,0.003355832,0.300640351,0.072209302,0.304673913,3.92826087,0,0,0,0,0,0,0,0,0,0.008510349,0,0.000136166,0,0,0,0.750544662,0
36305,0.028670975,0.313003942,0.149019456,0.26787234,3.422553191,0,0,0,0,0,0,0,0,0,0.103606208,0,0.000213025,0,0,9.13E-05,0.321195983,0
36307,0.025059627,0.318096856,0.113731151,0.282644628,3.554710744,0,0,0,0,0,0,0,0,0,0.02185722,0,0.019516908,0.000493827,0,0,0.259667203,0
36308,0.032431966,0.320592623,0.142363658,0.271641337,3.448905775,0,0,0,0,0,0,0,0,0,0.052843499,0,0.01870986,0.002437523,0,0.000282852,0.244584207,0
36309,0.003356548,0.300019834,0.120988437,0.287911765,3.702911765,0,0,0,0,0,0,0,0,0,0.041112724,0,0,0,0,0.001867441,0.343105951,0
36310,0.007580519,0.303119575,0.108719756,0.289680851,3.728324468,0,0,0,0,0,0,0,0,0,0.044352,0,0,0,0,0.00208,0.424352,0
36311,0.047702865,0.303764527,0.171026024,0.237307692,2.996346154,0,0,0,0,0,0,0,0,0,0.1746291,0,0,0,0,0.000442357,0.231386961,0
36312,0.041314944,0.302933759,0.18242051,0.208726708,2.600714286,0,0,0,0,0,0,0,0,0,0.202569343,0,0,0,0,0.00350365,0.160564477,0
36314,0,0.3,0.054395275,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266114857,0
36315,0,0.3,0.045456703,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376378676,0
36316,0.000966552,0.300520396,0.059844016,0.308965517,3.995574713,0,0,0,0,0,0,0,0,0,0.003958774,0,0,0,0,0,0.335147771,0
36317,0,0.3,0.049076721,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651549597,0
36318,0,0.3,0.068191959,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406288156,0
36319,0,0.3,0.063844296,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378158137,0
36320,0.018381692,0.312667866,0.08583934,0.296425121,3.80410628,0,0,0,0,0,0,0,0,0,0.031950587,0,0.017805399,0.000114382,0,0.000876925,0.407274668,0
36321,0.008923406,0.306848937,0.070676355,0.304951768,3.937395498,0,0,0,0,0,0,0,0,0,0.016802804,0,0.00612619,9.65E-05,0,0,0.565973116,0.001254181
36323,0.021128896,0.305093704,0.116572893,0.265243243,3.385891892,0,0,0,0,0,0,0,0,0,0.073715957,0,0,1.29E-05,0,0,0.202935694,0
36324,0,0.3,0.065424026,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53997114,0
36325,0.015744545,0.308630952,0.09781601,0.277583333,3.529333333,0,0,0,0,0,0,0,0,0,0.063615445,0,0.00594904,0.003619935,0,0,0.322707375,0
36327,0.009274236,0.306448262,0.088349901,0.275,3.497746479,0,0,0,0,0,0,0,0,0,0.063530335,0,0.002551306,0.001962543,0,0,0.386929461,0
36328,0.036402807,0.311632895,0.152267763,0.245769231,3.097517483,0,0,0,0,0,0,0,0,0,0.129313732,0,0.005768873,0.002677667,0,0,0.214089283,0
36329,0.013331506,0.3040445,0.084814283,0.279121951,3.569365854,0,0,0,0,0,0,0,0,0,0.051141367,0,0.000392874,0.003292014,0,0,0.273846779,0
36330,5.30E-05,0.30004124,0.104868332,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001061444,0,0,0,0,0,0.522137749,0
36331,0,0.3,0.086700092,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550951848,0
36332,0,0.3,0.086760038,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000247402,0,0,0,0,0,0.395719941,0
36333,0,0.3,0.090345327,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232468466,0
36334,0,0.3,0.104437697,0.299756098,3.867154472,0,0,0,0,0,0,0,0,0,0.028858269,0,0,0,0,0,0.562898833,0
36335,0.001477261,0.300020275,0.103615013,0.3028,3.9096,0,0,0,0,0,0,0,0,0,0.017985438,9.64E-05,0,0,0,0,0.410916631,0
36336,0,0.3,0.099107556,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284293728,0
36337,0,0.3,0.098438176,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42615636,0
36338,0.000149722,0.300053336,0.101606422,0.31,4.01,0,0,0,0,0,0,0,0,0,0.002004062,0,0,0.000243737,0,0,0.60774543,0
36339,0.000108761,0.300033753,0.090492981,0.308141026,3.988076923,0,0,0,0,0,0,0.001609117,0,0,0.00263138,0,0,0.000662578,0,0,0.329850068,0
36340,0.007276718,0.295134165,0.111949982,0.281510791,3.612733813,0,0,0,0,0,0,0.000500697,0,0,0.046216475,0,0,0,0,0,0.319204981,0
36341,0.006641368,0.298585148,0.135316854,0.285229358,3.664587156,0,0,0,0,0,0,0.000485032,0,0,0.033525406,0,0,0,0,0,0.214636323,0
36342,0.000151725,0.300103254,0.119837737,0.308487395,3.988907563,0,0,0,0,0,0,2.60E-05,0,0,0.002848002,0,0,0,0,0,0.356780587,0
36343,0,0.3,0.129113191,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238461538,0
36344,0.10152965,0.369642857,0.232751516,0.202977528,2.535898876,0.000952518,0,0,0,0,0,0.002395728,0,0.007100592,0.307865493,0.014980517,0.002338,8.66E-05,0,0,0.258709771,0
36345,0.018103417,0.312273887,0.171643547,0.279141791,3.59488806,0.000540783,0,0,0,0,0,0.00538145,0,0.002057613,0.069061939,0.002229081,0,0.001411312,0,0,0.336274665,0
36346,0.000557052,0.300259895,0.109870635,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0.595900877,0
36347,0.003733995,0.301885965,0.137417919,0.29,3.731111111,0,0,0,0,0,0,0,0,0,0.012455696,0,0,0,0,0,0.211949367,0
36348,0.055169164,0.321354167,0.186879749,0.217118644,2.722033898,0,0,0,0,0,0,0.008777029,0,0.002848175,0.167286678,0.002034411,0,0,0,0,0.208323646,0
36349,0.002245229,0.300532688,0.121752215,0.306363636,3.959292929,0,0,0,0,0,0,0,0,0,0.018821695,0,0,0,0,0,0.618498719,0
36350,0.102499205,0.345600298,0.196159459,0.199019608,2.475,0.000162193,0,0,0,0,0,0.011894142,0,0.006082232,0.358635418,0.005271268,0.009515314,0,0,0,0.263049766,0
36351,0.001115815,0.30049393,0.125712408,0.304626866,3.935074627,0,0,0,0,0,0,0,0,0,0.005825735,0,0,0,0,0,0.309312732,0
36352,0.001926365,0.300128612,0.115132976,0.299944134,3.869776536,0,0,0,0,0,0,0.000256016,0,0,0.026142118,0,0,0,0,0,0.567161632,0
36353,0.032957839,0.308356318,0.147227479,0.245789474,3.147218045,0,0,0,0,0,0,0.041047514,0,0,0.222986608,0,0.002958173,0.000389837,0,0,0.453792882,0
36354,0,0.3,0.069538665,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504725962,0
36355,0,0.3,0.093948236,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433574879,0
36356,0,0.3,0.092231519,0.308235294,3.985392157,0,0,0,0,0,0,0,0,0,0.006652893,0,0,0,0,0,0.471735537,0
36357,0,0.3,0.095836049,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000402762,0,0,0,0,0,0.587773303,0
36358,0,0.3,0.100157478,0.307977528,3.981797753,0,0,0,0,0,0,2.83E-05,0,0,0.005227318,0,0,0,0,0,0.579426973,0
36359,0,0.3,0.101791815,0.307517241,3.97537931,0,0,0,0,0,0,0,0,0,0.00268111,0,0,0,0,0,0.466946513,0
36360,0,0.3,0.090976442,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433305013,0
36361,0,0.3,0.094027818,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547181068,0
36362,0.00034748,0.299893403,0.103489144,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000514384,0,0,0,0,0,0.635397219,0
36363,0,0.3,0.098404017,0.31,4.01,0,0,0,0,0,0,0,0,0,0.00023142,0,0,0,0,0,0.514890966,0
36364,0,0.3,0.095389621,0.31,4.01,0,0,0,0,0,0,0,0,0,0.002245269,0,0,0,0,0,0.508036637,0
36365,6.43E-05,0.300042868,0.087769569,0.3064,3.9598,0,0,0,0,0,0,0,0,0,0.003779938,0,0,0,0,6.35E-05,0.539197001,0
36366,0,0.3,0.087383818,0.31,4.01,0,0,0,0,0,0,0,0,0,0.005772006,0,0,0,0,0,0.710678211,0
36367,0,0.3,0.09788355,0.31,4.01,0,0,0,0,0,0,0,0,0,0.005228758,0,0,0,0,0,0.550326797,0
36368,0.000579046,0.300278253,0.100344513,0.306149733,3.95631016,0,0,0,0,0,0,0,0,0,0.005461293,0,0,0,0,0,0.345536163,0
36369,0,0.3,0.10772402,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000538793,0,0,0,0,0,0.412895115,0
36370,2.87E-05,0.3,0.109974126,0.308043478,3.982717391,0,0,0,0,0,0,0,0,0,0.007687471,0,0,0,0,0,0.31124257,0
36371,0.000705688,0.300543384,0.100666566,0.305862069,3.952298851,0,0,0,0,0,0,0,0,0,0.008001123,0,0,0,0,0,0.460462287,0
36372,0.000601368,0.300006893,0.10829383,0.299704142,3.86642998,0,0,0,0,0,0,0,0,0,0.025039087,0,0,0,0,0,0.439759225,0
36373,0.00022488,0.300119617,0.101087862,0.31,4.01,0,0,0,0,0,0,0,0,0,0.004008585,0,0,0,0,0,0.419417966,0
36374,0.017511984,0.303524297,0.140832476,0.275714286,3.531904762,0,0,0,0,0,0,0.000205097,0,0,0.081013177,0,0.000230734,0,0,0,0.350817823,0
36375,0.15243194,0.410184423,0.253200715,0.182480916,2.202480916,0.000147149,0,0,0,0,0,0.003735313,0,0.000249021,0.216817966,0.001120594,0.019151971,0.000939488,0,0,0.100095081,0
36376,0.082980513,0.36401697,0.208530474,0.230987654,2.772469136,0,0,0,0,0,0,0,0,0,0.124537933,0,0.058836472,0.000440063,0,0,0.251848266,0
36377,0.10657411,0.386610325,0.179028881,0.26690678,3.330466102,0,0,0,0,0,0,0,0,0,0.061238998,0,0.049542993,0.001878808,0,0,0.35717671,0
36378,0.148050304,0.418717949,0.2062599,0.26011236,3.221685393,0,0,0,0,0,0,0,0,0,0.10887605,0,0.064233193,0.000262605,0,0,0.367016807,0
36379,0.030980912,0.306639537,0.134339011,0.264205607,3.365,0,0,0,0,0,0,0,0,0,0.147142143,0,0.004880139,0,0,0,0.44918704,0
36380,0.068031794,0.349131151,0.15095174,0.27652439,3.511585366,0,0,0,0,0,0,0,0,0,0.053221809,0,0.019377323,0.000170384,0,0,0.222924411,0.001332094
36381,0.52445746,0.73069515,0.38393667,0.161346154,1.831378205,0.000189842,0,0,0,5.84E-05,0,0,0.000262858,0,0.38237098,0.000920004,0.078696808,0.003066678,0,0,0.0759514,0
36382,0.744655427,0.952108844,0.579425083,0.176153846,1.509230769,0,0,0,0,0,0,0,0,0,0.039702809,0,0.284885071,0.006965405,0,0,0.00046436,0
36383,1.233992674,1.404761905,0.588221708,,,0,0,0,0,0,0,0,0,0,0.083333333,0,0.466666667,0,0,0,0,0
36384,0.469579069,0.677073215,0.434717233,0.149179104,1.577686567,0.000896781,0,0,0,0,0,0,0.00044839,2.99E-05,0.323438855,0.00167399,0.110034974,0.015215377,0,0,0.011538577,0
36385,0.54762788,0.75437788,0.404889462,0.16125,1.50625,0,0,0,0,0,0,0,0,0,0.172067901,0,0.221064815,0.002700617,0,0,0.018518519,0
36386,0.311930454,0.557213593,0.515816799,0.141588785,1.581028037,0.000399277,0,0,0,0,0,0,0.000399277,0.000294204,0.209284243,0.001260875,0.037363931,0.003614508,0,0,0.008994242,0
36387,0.429281266,0.662925306,0.507414368,0.147480315,1.525354331,0.001294683,0,0,0,0.0003511,0,0,0.001667727,0.000482763,0.214697944,0.001996884,0.096113757,0.007526717,0,0,0.003489061,0
36388,1.099953909,1.269933333,0.603510556,0.177368421,1.509473684,0,0,0,0,0,0,0,0,0,0.041114058,0,0.434571176,0.016799293,0,0,0.005526083,0
36389,0.405211705,0.594465657,0.463008559,0.139879518,1.627228916,0.000204068,0,0,0,0,0,0,0.000589529,0.00027209,0.39775072,0.001337777,0.0098406,0,0,0.001337777,0.022787565,0
36391,0.303600187,0.512863781,0.27056323,0.218585859,2.492323232,0,0,0,0,0,0,0,0,0,0.134163265,0,0.130530612,0.00355102,0,0,0.195959184,0
36392,0.361583531,0.58398827,0.439904352,0.149547511,1.716606335,0,0,0,0,0,0,0,0,0,0.294192454,9.57E-05,0.028429214,0.001121306,0,0.000355536,0.030794897,5.47E-05
36393,0,0.3,0.047828517,0.300708447,3.889809264,0,0,0,0,0,0,0,0,0,7.80E-05,0,0,0,0,0.012557345,0.361882214,0
36394,0.015044759,0.309759166,0.148966667,0.27,3.452222222,0,0,0,0,0,0,0,0,0,0.033627814,0,0,0,0,0,0.099031063,0.005129667
36395,0.014304154,0.310823291,0.085413472,0.292037037,3.765308642,0,0,0,0,0,0,0,0,0,0.042999974,0,0,0,0,0.008841597,0.43917547,0.000925283
36396,8.76E-05,0.299992375,0.072515463,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000151542,0,0,0,0,0,0.401560882,0
36397,0.002800401,0.30196263,0.088822928,0.308695652,3.991811594,0,0,0,0,0,0,0,0,0,0.005487179,0,0,0,0,0,0.414128205,0
36398,0.03113504,0.320648148,0.145137607,0.239166667,3.048333333,0,0,0,0,0,0,0,0,0,0.113270574,0.001214698,0,0,0,0,0.306711206,0
36399,0.001913265,0.301387755,0.074821622,0.298510638,3.849787234,0,0,0,0,0,0,0,0,0,0.019851247,0,0,0,0,0,0.249685732,0
36400,0.010154885,0.307742811,0.077775616,0.298333333,3.847314815,0,0,0,0,0,0,0,0,0,0.025510204,0,0,0,0,0,0.452758881,0
36401,0.006241113,0.304048836,0.069659284,0.297931034,3.843862069,0,0,0,0,0,0,0,0,0,0.024978498,0.000358372,0,0,0,0.005124713,0.566047878,0.001971044
36402,0.003187949,0.302376912,0.082010973,0.302771084,3.909196787,0,0,0,0,0,0,0,0,0,0.011110109,0,0,0,0,0.000360938,0.310710821,0
36403,0.002793511,0.300039118,0.129068804,0.299411765,3.862352941,0,0,0,0,0,0,0,0,0,0.034006406,0,0,0,0,0.001921738,0.401058348,0
36404,0.015540391,0.300224978,0.134123817,0.266228374,3.408287197,0,0,0,0,0,0,0,0,0,0.069740767,0,0,0,0,0.007930569,0.257957645,0
36405,8.13E-05,0.300038116,0.044159436,0.278120567,3.597624113,0,0,0,0,0,0,0,0,0,0.001018468,0,0,0.000729902,0,0.046730717,0.510286529,0
36407,0.002119007,0.300271788,0.087615525,0.301964286,3.897946429,0,0,0,0,0,0,0,0,0,0.007897236,0,2.50E-05,0,0,0,0.319463188,0
36408,0.1539576,0.395702385,0.179737071,0.266503497,3.326573427,0,0,0,0,0,0,0,0,0,0.10549712,0,0.071969697,0.000469572,0,0,0.343695217,0
36409,0.082359325,0.320507175,0.156275521,0.202413793,2.452896552,0,0,0,0,0,0,0,0,0,0.214575776,0,0.01821972,0.014700309,0,0,0.209459094,0
36410,0.205980295,0.415569823,0.294721127,0.139803922,1.501960784,0,0,0,0,0,0,0,0,0,0.301606771,0,0.054826444,0.001901141,0,0,0.002054458,0
36411,0.577374692,0.76130891,0.487149972,0.137804878,1.501560976,3.97E-05,0,0,0,0,0,0,7.94E-05,7.94E-05,0.403988095,0.000515873,0.065178571,0.001706349,0,0,0.006448413,9.92E-05
36412,0.021129492,0.296750324,0.115674124,0.26729805,3.419582173,0,0,0,0,0,0,0.005151828,0,3.69E-05,0.126768868,7.37E-06,0,0.000574882,0,0,0.484146521,0
36413,0,0.3,0.079137554,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000244978,0,0,0.000598835,0,0,0.515270292,0
36414,0,0.3,0.049636035,0.300852459,3.891672131,0,0,0,0,0,0,0,0,0,5.92E-05,0,0,0,0,0.019199455,0.513529917,0
36415,0.002488012,0.301896175,0.056826984,0.308823529,3.993594771,0,0,0,0,0,0,0,0,0,0.00712386,0,0,0,0,0,0.553286474,0
36416,0,0.3,0.057413014,0.31,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513647643,0
36417,3.49E-05,0.300021639,0.056799821,0.309069069,3.997957958,0,0,0,0,0,0,0,0,0,0.002984792,0,0,0,0,0.000894577,0.328791632,0
36418,0.00149498,0.301003928,0.125162372,0.25,3.173333333,0,0,0,0,0,0,0,0,0,0.08157219,0,0,0,0,0.001580091,0.19790638,0
36419,0,0.3,0.075879281,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000445964,0,0,0,0,0,0.42028393,0
36421,0.00011693,0.300086994,0.079369045,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001398458,0,0,0,0,0,0.399311003,0
36422,0.001164969,0.300067425,0.101300575,0.306458333,3.961916667,0,0,0,0,0,0,0,0,0,0.005544684,0,0,0,0,0.003142976,0.402004388,0
36423,0,0.3,0.056672483,0.258333333,3.258333333,0,0,0,0,0,0,0,0,0,0.001282051,0,0,0.013076923,0,0,0.316153846,0
36424,0.000764542,0.300573915,0.058633504,0.307545788,3.976923077,0,0,0,0,0,0,0,0,0,0.004737485,0,0,0,0,0.002673993,0.384688645,0
36425,0.002745357,0.301883684,0.087926923,0.2965,3.82175,0,0,0,0,0,0,0,0,0,0.016975589,0,0,2.60E-05,0,0,0.231913068,0
36426,0.007068362,0.299507239,0.108201454,0.29832636,3.847217573,0,0,0,0,0,0,0,0,0,0.024278677,0,0,0,0,0.000153541,0.336990596,0
36427,0,0.3,0.066229247,0.31,4.01,0,0,0,0,0,0,0,0,0,0.000529942,0,0,0,0,0.000151412,0.461730638,0
36428,0.000205542,0.299919828,0.079720602,0.31,4.01,0,0,0,0,0,0,0,0,0,0.001053202,0,0,0,0,0.00021064,0.63192104,0
36429,0.002091017,0.30085253,0.068778371,0.30628866,3.958247423,0,0,0,0,0,0,0,0,0,0.007034632,0,0,0,0,0.00520313,0.472277722,0
36430,6.42E-05,0.299992284,0.074678533,0.31,4.01,0,0,0,0,0,0,0,0,0,0.00014044,0,0,0,0,0.001913489,0.295923741,0
36431,0.011548293,0.302514202,0.094313141,0.289823789,3.731409692,0,0,0,0,0,0,0,0,0,0.043239618,0,0,0,0,0.003988634,0.424860133,0
36432,0.018724298,0.309658056,0.097367106,0.292477876,3.765663717,0,0,0,0,0,0,0,0,0,0.04889684,0,0,0.000260883,0,0,0.42807096,7.45E-05
36433,0.004845377,0.300782541,0.076596145,0.298888889,3.855061728,0,0,0,0,0,0,0.000587173,0,0,0.024141825,0,0,0,0,0.000338753,0.39067299,0.000271003
